Wavelength,Flux,BestFit,SkyFlux
9770.0,77.21,77.21,77.21
9780.0,77.80,77.80,77.80
9790.0,76.65,76.65,76.65
9800.0,77.51,77.51,77.51
9810.0,77.30,77.30,77.30
9820.0,77.88,77.88,77.88
9830.0,77.54,77.54,77.54
9840.0,76.88,76.88,76.88
9850.0,77.08,77.08,77.08
9860.0,76.62,76.62,76.62
9870.0,76.61,76.61,76.61
9880.0,76.37,76.37,76.37
9890.0,75.50,75.50,75.50
9900.0,75.69,75.69,75.69
9910.0,76.16,76.16,76.16
9920.0,75.71,75.71,75.71
9930.0,75.64,75.64,75.64
9940.0,75.85,75.85,75.85
9950.0,75.39,75.39,75.39
9960.0,75.35,75.35,75.35
9970.0,74.30,74.30,74.30
9980.0,74.30,74.30,74.30
9990.0,74.20,74.20,74.20
10000.0,74.26,74.26,74.26
10010.0,74.74,74.74,74.74
10020.0,74.68,74.68,74.68
10030.0,73.84,73.84,73.84
10040.0,73.13,73.13,73.13
10050.0,68.37,68.37,68.37
10060.0,71.77,71.77,71.77
10070.0,73.09,73.09,73.09
10080.0,73.34,73.34,73.34
10090.0,72.93,72.93,72.93
10100.0,73.06,73.06,73.06
10110.0,72.56,72.56,72.56
10120.0,72.50,72.50,72.50
10130.0,71.96,71.96,71.96
10140.0,72.27,72.27,72.27
10150.0,71.06,71.06,71.06
10160.0,71.42,71.42,71.42
10170.0,70.66,70.66,70.66
10180.0,71.57,71.57,71.57
10190.0,69.61,69.61,69.61
10200.0,70.13,70.13,70.13
10210.0,70.30,70.30,70.30
10220.0,69.30,69.30,69.30
10230.0,69.90,69.90,69.90
10240.0,70.06,70.06,70.06
10250.0,69.92,69.92,69.92
10260.0,69.94,69.94,69.94
10270.0,69.59,69.59,69.59
10280.0,69.72,69.72,69.72
10290.0,69.00,69.00,69.00
10300.0,69.21,69.21,69.21
10310.0,68.99,68.99,68.99
10320.0,68.96,68.96,68.96
10330.0,67.80,67.80,67.80
10340.0,68.18,68.18,68.18
10350.0,68.40,68.40,68.40
10360.0,68.43,68.43,68.43
10370.0,67.73,67.73,67.73
10380.0,67.40,67.40,67.40
10390.0,67.90,67.90,67.90
10400.0,67.44,67.44,67.44
10410.0,67.49,67.49,67.49
10420.0,67.52,67.52,67.52
10430.0,66.86,66.86,66.86
10440.0,67.20,67.20,67.20
10450.0,66.85,66.85,66.85
10460.0,65.13,65.13,65.13
10470.0,66.16,66.16,66.16
10480.0,66.78,66.78,66.78
10490.0,66.49,66.49,66.49
10500.0,66.12,66.12,66.12
10510.0,66.18,66.18,66.18
10520.0,65.85,65.85,65.85
10530.0,65.70,65.70,65.70
10540.0,65.47,65.47,65.47
10550.0,65.75,65.75,65.75
10560.0,65.63,65.63,65.63
10570.0,65.54,65.54,65.54
10580.0,64.94,64.94,64.94
10590.0,63.05,63.05,63.05
10600.0,64.83,64.83,64.83
10610.0,63.39,63.39,63.39
10620.0,64.65,64.65,64.65
10630.0,63.67,63.67,63.67
10640.0,64.62,64.62,64.62
10650.0,64.53,64.53,64.53
10660.0,63.14,63.14,63.14
10670.0,63.52,63.52,63.52
10680.0,63.59,63.59,63.59
10690.0,60.08,60.08,60.08
10700.0,62.17,62.17,62.17
10710.0,62.82,62.82,62.82
10720.0,63.13,63.13,63.13
10730.0,61.80,61.80,61.80
10740.0,63.06,63.06,63.06
10750.0,61.77,61.77,61.77
10760.0,62.47,62.47,62.47
10770.0,62.43,62.43,62.43
10780.0,62.53,62.53,62.53
10790.0,61.20,61.20,61.20
10800.0,62.25,62.25,62.25
10810.0,60.73,60.73,60.73
10820.0,60.25,60.25,60.25
10830.0,60.90,60.90,60.90
10840.0,61.39,61.39,61.39
10850.0,61.18,61.18,61.18
10860.0,61.57,61.57,61.57
10870.0,59.15,59.15,59.15
10880.0,60.73,60.73,60.73
10890.0,60.91,60.91,60.91
10900.0,60.44,60.44,60.44
10910.0,60.80,60.80,60.80
10920.0,59.69,59.69,59.69
10930.0,59.22,59.22,59.22
10940.0,56.07,56.07,56.07
10950.0,58.25,58.25,58.25
10960.0,58.60,58.60,58.60
10970.0,59.10,59.10,59.10
10980.0,58.70,58.70,58.70
10990.0,58.22,58.22,58.22
11000.0,60.00,60.00,60.00
11010.0,59.90,59.90,59.90
11020.0,58.20,58.20,58.20
11030.0,59.50,59.50,59.50
11040.0,59.30,59.30,59.30
11050.0,59.10,59.10,59.10
11060.0,59.00,59.00,59.00
11070.0,58.60,58.60,58.60
11080.0,58.65,58.65,58.65
11090.0,58.55,58.55,58.55
11100.0,58.70,58.70,58.70
11110.0,58.25,58.25,58.25
11120.0,58.34,58.34,58.34
11130.0,57.80,57.80,57.80
11140.0,58.40,58.40,58.40
11150.0,58.20,58.20,58.20
11160.0,57.50,57.50,57.50
11170.0,58.30,58.30,58.30
11180.0,57.22,57.22,57.22
11190.0,57.15,57.15,57.15
11200.0,56.85,56.85,56.85
11210.0,57.20,57.20,57.20
11220.0,57.50,57.50,57.50
11230.0,57.40,57.40,57.40
11240.0,57.25,57.25,57.25
11250.0,57.01,57.01,57.01
11260.0,55.30,55.30,55.30
11270.0,56.18,56.18,56.18
11280.0,56.83,56.83,56.83
11290.0,56.84,56.84,56.84
11300.0,56.40,56.40,56.40
11310.0,56.80,56.80,56.80
11320.0,57.00,57.00,57.00
11330.0,56.19,56.19,56.19
11340.0,56.35,56.35,56.35
11350.0,56.25,56.25,56.25
11360.0,56.48,56.48,56.48
11370.0,55.20,55.20,55.20
11380.0,54.40,54.40,54.40
11390.0,55.30,55.30,55.30
11400.0,55.57,55.57,55.57
11410.0,54.30,54.30,54.30
11420.0,55.53,55.53,55.53
11430.0,54.96,54.96,54.96
11440.0,54.50,54.50,54.50
11450.0,55.00,55.00,55.00
11460.0,55.41,55.41,55.41
11470.0,55.41,55.41,55.41
11480.0,55.03,55.03,55.03
11490.0,54.79,54.79,54.79
11500.0,54.62,54.62,54.62
11510.0,54.53,54.53,54.53
11520.0,54.17,54.17,54.17
11530.0,54.31,54.31,54.31
11540.0,54.65,54.65,54.65
11550.0,54.73,54.73,54.73
11560.0,54.02,54.02,54.02
11570.0,54.37,54.37,54.37
11580.0,54.33,54.33,54.33
11590.0,53.55,53.55,53.55
11600.0,52.93,52.93,52.93
11610.0,51.90,51.90,51.90
11620.0,53.34,53.34,53.34
11630.0,53.71,53.71,53.71
11640.0,52.68,52.68,52.68
11650.0,53.48,53.48,53.48
11660.0,52.23,52.23,52.23
11670.0,52.98,52.98,52.98
11680.0,53.42,53.42,53.42
11690.0,51.64,51.64,51.64
11700.0,52.88,52.88,52.88
11710.0,53.07,53.07,53.07
11720.0,53.06,53.06,53.06
11730.0,52.69,52.69,52.69
11740.0,52.76,52.76,52.76
11750.0,51.85,51.85,51.85
11760.0,51.04,51.04,51.04
11770.0,52.30,52.30,52.30
11780.0,51.70,51.70,51.70
11790.0,51.50,51.50,51.50
11800.0,52.20,52.20,52.20
11810.0,51.84,51.84,51.84
11820.0,51.74,51.74,51.74
11830.0,48.82,48.82,48.82
11840.0,51.10,51.10,51.10
11850.0,51.61,51.61,51.61
11860.0,51.52,51.52,51.52
11870.0,51.46,51.46,51.46
11880.0,51.01,51.01,51.01
11890.0,48.40,48.40,48.40
11900.0,50.58,50.58,50.58
11910.0,51.35,51.35,51.35
11920.0,51.18,51.18,51.18
11930.0,51.06,51.06,51.06
11940.0,51.13,51.13,51.13
11950.0,50.59,50.59,50.59
11960.0,50.56,50.56,50.56
11970.0,50.29,50.29,50.29
11980.0,49.22,49.22,49.22
11990.0,47.43,47.43,47.43
12000.0,50.01,50.01,50.01
12010.0,50.58,50.58,50.58
12020.0,50.71,50.71,50.71
12030.0,48.84,48.84,48.84
12040.0,48.70,48.70,48.70
12050.0,50.20,50.20,50.20
12060.0,49.87,49.87,49.87
12070.0,50.14,50.14,50.14
12080.0,48.96,48.96,48.96
12090.0,46.64,46.64,46.64
12100.0,49.23,49.23,49.23
12110.0,47.91,47.91,47.91
12120.0,49.06,49.06,49.06
12130.0,49.19,49.19,49.19
12140.0,48.93,48.93,48.93
12150.0,49.04,49.04,49.04
12160.0,48.88,48.88,48.88
12170.0,48.76,48.76,48.76
12180.0,48.60,48.60,48.60
12190.0,48.23,48.23,48.23
12200.0,48.43,48.43,48.43
12210.0,48.34,48.34,48.34
12220.0,48.13,48.13,48.13
12230.0,47.60,47.60,47.60
12240.0,48.22,48.22,48.22
12250.0,47.93,47.93,47.93
12260.0,48.03,48.03,48.03
12270.0,46.84,46.84,46.84
12280.0,47.44,47.44,47.44
12290.0,47.73,47.73,47.73
12300.0,47.50,47.50,47.50
12310.0,47.43,47.43,47.43
12320.0,46.90,46.90,46.90
12330.0,47.12,47.12,47.12
12340.0,46.95,46.95,46.95
12350.0,46.64,46.64,46.64
12360.0,46.86,46.86,46.86
12370.0,46.79,46.79,46.79
12380.0,46.75,46.75,46.75
12390.0,46.24,46.24,46.24
12400.0,45.97,45.97,45.97
12410.0,46.44,46.44,46.44
12420.0,46.17,46.17,46.17
12430.0,45.66,45.66,45.66
12440.0,45.54,45.54,45.54
12450.0,45.60,45.60,45.60
12460.0,45.88,45.88,45.88
12470.0,45.78,45.78,45.78
12480.0,46.08,46.08,46.08
12490.0,46.01,46.01,46.01
12500.0,45.86,45.86,45.86
12510.0,45.64,45.64,45.64
12520.0,45.20,45.20,45.20
12530.0,45.37,45.37,45.37
12540.0,45.36,45.36,45.36
12550.0,45.30,45.30,45.30
12560.0,45.19,45.19,45.19
12570.0,44.88,44.88,44.88
12580.0,45.12,45.12,45.12
12590.0,44.80,44.80,44.80
12600.0,45.02,45.02,45.02
12610.0,44.93,44.93,44.93
12620.0,44.25,44.25,44.25
12630.0,44.83,44.83,44.83
12640.0,44.20,44.20,44.20
12650.0,44.27,44.27,44.27
12660.0,44.62,44.62,44.62
12670.0,43.91,43.91,43.91
12680.0,43.59,43.59,43.59
12690.0,44.04,44.04,44.04
12700.0,44.21,44.21,44.21
12710.0,44.29,44.29,44.29
12720.0,44.13,44.13,44.13
12730.0,44.08,44.08,44.08
12740.0,43.81,43.81,43.81
12750.0,44.07,44.07,44.07
12760.0,44.19,44.19,44.19
12770.0,44.19,44.19,44.19
12780.0,44.07,44.07,44.07
12790.0,43.80,43.80,43.80
12800.0,43.54,43.54,43.54
12810.0,42.27,42.27,42.27
12820.0,37.59,37.59,37.59
12830.0,41.16,41.16,41.16
12840.0,42.67,42.67,42.67
12850.0,42.91,42.91,42.91
12860.0,42.88,42.88,42.88
12870.0,43.04,43.04,43.04
12880.0,42.68,42.68,42.68
12890.0,42.76,42.76,42.76
12900.0,41.85,41.85,41.85
12910.0,42.16,42.16,42.16
12920.0,42.28,42.28,42.28
12930.0,42.26,42.26,42.26
12940.0,41.62,41.62,41.62
12950.0,41.94,41.94,41.94
12960.0,41.98,41.98,41.98
12970.0,41.72,41.72,41.72
12980.0,41.26,41.26,41.26
12990.0,41.70,41.70,41.70
13000.0,41.54,41.54,41.54
13010.0,41.40,41.40,41.40
13020.0,40.96,40.96,40.96
13030.0,40.77,40.77,40.77
13040.0,40.63,40.63,40.63
13050.0,41.03,41.03,41.03
13060.0,41.04,41.04,41.04
13070.0,40.96,40.96,40.96
13080.0,40.87,40.87,40.87
13090.0,40.91,40.91,40.91
13100.0,40.71,40.71,40.71
13110.0,40.61,40.61,40.61
13120.0,40.32,40.32,40.32
13130.0,39.08,39.08,39.08
13140.0,40.27,40.27,40.27
13150.0,39.16,39.16,39.16
13160.0,39.42,39.42,39.42
13170.0,40.12,40.12,40.12
13180.0,39.55,39.55,39.55
13190.0,40.09,40.09,40.09
13200.0,39.88,39.88,39.88
13210.0,39.55,39.55,39.55
13220.0,39.54,39.54,39.54
13230.0,39.50,39.50,39.50
13240.0,39.52,39.52,39.52
13250.0,39.37,39.37,39.37
13260.0,39.23,39.23,39.23
13270.0,38.88,38.88,38.88
13280.0,39.06,39.06,39.06
13290.0,37.95,37.95,37.95
13300.0,38.55,38.55,38.55
13310.0,38.77,38.77,38.77
13320.0,37.85,37.85,37.85
13330.0,38.70,38.70,38.70
13340.0,38.68,38.68,38.68
13350.0,38.56,38.56,38.56
13360.0,38.23,38.23,38.23
13370.0,38.29,38.29,38.29
13380.0,38.09,38.09,38.09
13390.0,37.57,37.57,37.57
13400.0,37.44,37.44,37.44
13410.0,38.17,38.17,38.17
13420.0,38.02,38.02,38.02
13430.0,37.98,37.98,37.98
13440.0,37.99,37.99,37.99
13450.0,37.95,37.95,37.95
13460.0,37.55,37.55,37.55
13470.0,37.76,37.76,37.76
13480.0,37.66,37.66,37.66
13490.0,37.55,37.55,37.55
13500.0,37.08,37.08,37.08
13510.0,37.17,37.17,37.17
13520.0,37.53,37.53,37.53
13530.0,37.40,37.40,37.40
13540.0,37.29,37.29,37.29
13550.0,36.83,36.83,36.83
13560.0,36.88,36.88,36.88
13570.0,36.44,36.44,36.44
13580.0,37.00,37.00,37.00
13590.0,36.90,36.90,36.90
13600.0,36.46,36.46,36.46
13610.0,37.03,37.03,37.03
13620.0,36.94,36.94,36.94
13630.0,36.19,36.19,36.19
13640.0,36.68,36.68,36.68
13650.0,36.63,36.63,36.63
13660.0,36.59,36.59,36.59
13670.0,36.24,36.24,36.24
13680.0,36.56,36.56,36.56
13690.0,35.89,35.89,35.89
13700.0,35.91,35.91,35.91
13710.0,35.95,35.95,35.95
13720.0,36.31,36.31,36.31
13730.0,36.29,36.29,36.29
13740.0,36.29,36.29,36.29
13750.0,35.75,35.75,35.75
13760.0,35.35,35.35,35.35
13770.0,35.79,35.79,35.79
13780.0,35.65,35.65,35.65
13790.0,36.04,36.04,36.04
13800.0,35.68,35.68,35.68
13810.0,35.78,35.78,35.78
13820.0,35.27,35.27,35.27
13830.0,35.38,35.38,35.38
13840.0,35.59,35.59,35.59
13850.0,35.24,35.24,35.24
13860.0,35.49,35.49,35.49
13870.0,35.14,35.14,35.14
13880.0,35.28,35.28,35.28
13890.0,35.41,35.41,35.41
13900.0,34.74,34.74,34.74
13910.0,35.24,35.24,35.24
13920.0,35.18,35.18,35.18
13930.0,35.01,35.01,35.01
13940.0,34.76,34.76,34.76
13950.0,34.75,34.75,34.75
13960.0,34.94,34.94,34.94
13970.0,34.93,34.93,34.93
13980.0,34.95,34.95,34.95
13990.0,34.89,34.89,34.89
14000.0,33.90,33.90,33.90
14010.0,33.93,33.93,33.93
14020.0,34.41,34.41,34.41
14030.0,34.01,34.01,34.01
14040.0,34.11,34.11,34.11
14050.0,34.01,34.01,34.01
14060.0,34.16,34.16,34.16
14070.0,34.09,34.09,34.09
14080.0,34.01,34.01,34.01
14090.0,34.12,34.12,34.12
14100.0,34.05,34.05,34.05
14110.0,33.77,33.77,33.77
14120.0,32.92,32.92,32.92
14130.0,33.29,33.29,33.29
14140.0,33.70,33.70,33.70
14150.0,33.71,33.71,33.71
14160.0,33.50,33.50,33.50
14170.0,33.75,33.75,33.75
14180.0,33.77,33.77,33.77
14190.0,33.39,33.39,33.39
14200.0,33.27,33.27,33.27
14210.0,33.59,33.59,33.59
14220.0,32.88,32.88,32.88
14230.0,32.88,32.88,32.88
14240.0,32.77,32.77,32.77
14250.0,33.26,33.26,33.26
14260.0,32.31,32.31,32.31
14270.0,32.75,32.75,32.75
14280.0,33.04,33.04,33.04
14290.0,32.35,32.35,32.35
14300.0,32.28,32.28,32.28
14310.0,32.42,32.42,32.42
14320.0,33.11,33.11,33.11
14330.0,33.07,33.07,33.07
14340.0,32.51,32.51,32.51
14350.0,32.73,32.73,32.73
14360.0,32.66,32.66,32.66
14370.0,32.79,32.79,32.79
14380.0,32.60,32.60,32.60
14390.0,32.86,32.86,32.86
14400.0,31.27,31.27,31.27
14410.0,31.70,31.70,31.70
14420.0,31.58,31.58,31.58
14430.0,31.78,31.78,31.78
14440.0,31.91,31.91,31.91
14450.0,31.93,31.93,31.93
14460.0,32.14,32.14,32.14
14470.0,31.76,31.76,31.76
14480.0,32.10,32.10,32.10
14490.0,32.03,32.03,32.03
14500.0,31.77,31.77,31.77
14510.0,31.37,31.37,31.37
14520.0,31.36,31.36,31.36
14530.0,31.54,31.54,31.54
14540.0,31.28,31.28,31.28
14550.0,31.21,31.21,31.21
14560.0,30.96,30.96,30.96
14570.0,31.24,31.24,31.24
14580.0,31.61,31.61,31.61
14590.0,31.75,31.75,31.75
14600.0,31.37,31.37,31.37
14610.0,31.31,31.31,31.31
14620.0,31.02,31.02,31.02
14630.0,30.82,30.82,30.82
14640.0,30.82,30.82,30.82
14650.0,31.16,31.16,31.16
14660.0,30.70,30.70,30.70
14670.0,31.32,31.32,31.32
14680.0,30.75,30.75,30.75
14690.0,31.20,31.20,31.20
14700.0,31.01,31.01,31.01
14710.0,30.41,30.41,30.41
14720.0,30.58,30.58,30.58
14730.0,30.55,30.55,30.55
14740.0,29.71,29.71,29.71
14750.0,30.35,30.35,30.35
14760.0,30.37,30.37,30.37
14770.0,30.25,30.25,30.25
14780.0,30.23,30.23,30.23
14790.0,30.46,30.46,30.46
14800.0,30.63,30.63,30.63
14810.0,30.18,30.18,30.18
14820.0,30.46,30.46,30.46
14830.0,29.81,29.81,29.81
14840.0,30.17,30.17,30.17
14850.0,30.61,30.61,30.61
14860.0,30.17,30.17,30.17
14870.0,29.99,29.99,29.99
14880.0,26.53,26.53,26.53
14890.0,29.91,29.91,29.91
14900.0,30.09,30.09,30.09
14910.0,30.18,30.18,30.18
14920.0,29.77,29.77,29.77
14930.0,30.20,30.20,30.20
14940.0,30.19,30.19,30.19
14950.0,30.07,30.07,30.07
14960.0,29.14,29.14,29.14
14970.0,29.68,29.68,29.68
14980.0,29.95,29.95,29.95
14990.0,29.53,29.53,29.53
15000.0,30.08,30.08,30.08
15010.0,29.99,29.99,29.99
15020.0,29.74,29.74,29.74
15030.0,26.92,26.92,26.92
15040.0,28.32,28.32,28.32
15050.0,27.15,27.15,27.15
15060.0,28.37,28.37,28.37
15070.0,29.38,29.38,29.38
15080.0,29.03,29.03,29.03
15090.0,28.81,28.81,28.81
15100.0,29.39,29.39,29.39
15110.0,29.45,29.45,29.45
15120.0,28.85,28.85,28.85
15130.0,28.73,28.73,28.73
15140.0,28.50,28.50,28.50
15150.0,28.81,28.81,28.81
15160.0,28.72,28.72,28.72
15170.0,28.53,28.53,28.53
15180.0,28.97,28.97,28.97
15190.0,28.50,28.50,28.50
15200.0,28.79,28.79,28.79
15210.0,28.08,28.08,28.08
15220.0,28.03,28.03,28.03
15230.0,28.45,28.45,28.45
15240.0,28.46,28.46,28.46
15250.0,27.85,27.85,27.85
15260.0,28.60,28.60,28.60
15270.0,28.30,28.30,28.30
15280.0,28.49,28.49,28.49
15290.0,28.29,28.29,28.29
15300.0,26.73,26.73,26.73
15310.0,28.27,28.27,28.27
15320.0,28.26,28.26,28.26
15330.0,28.04,28.04,28.04
15340.0,27.54,27.54,27.54
15350.0,27.75,27.75,27.75
15360.0,28.06,28.06,28.06
15370.0,28.10,28.10,28.10
15380.0,27.34,27.34,27.34
15390.0,27.81,27.81,27.81
15400.0,26.86,26.86,26.86
15410.0,27.30,27.30,27.30
15420.0,27.54,27.54,27.54
15430.0,27.50,27.50,27.50
15440.0,27.72,27.72,27.72
15450.0,27.77,27.77,27.77
15460.0,27.72,27.72,27.72
15470.0,27.35,27.35,27.35
15480.0,26.70,26.70,26.70
15490.0,27.27,27.27,27.27
15500.0,26.96,26.96,26.96
15510.0,27.08,27.08,27.08
15520.0,27.40,27.40,27.40
15530.0,27.09,27.09,27.09
15540.0,26.50,26.50,26.50
15550.0,26.71,26.71,26.71
15560.0,26.29,26.29,26.29
15570.0,27.01,27.01,27.01
15580.0,26.81,26.81,26.81
15590.0,26.78,26.78,26.78
15600.0,26.55,26.55,26.55
15610.0,26.97,26.97,26.97
15620.0,26.83,26.83,26.83
15630.0,26.69,26.69,26.69
15640.0,26.31,26.31,26.31
15650.0,26.68,26.68,26.68
15660.0,26.26,26.26,26.26
15670.0,26.35,26.35,26.35
15680.0,26.04,26.04,26.04
15690.0,26.28,26.28,26.28
15700.0,26.07,26.07,26.07
15710.0,26.67,26.67,26.67
15720.0,26.69,26.69,26.69
15730.0,26.34,26.34,26.34
15740.0,26.22,26.22,26.22
15750.0,24.74,24.74,24.74
15760.0,26.03,26.03,26.03
15770.0,23.69,23.69,23.69
15780.0,25.72,25.72,25.72
15790.0,26.17,26.17,26.17
15800.0,26.38,26.38,26.38
15810.0,26.48,26.48,26.48
15820.0,25.41,25.41,25.41
15830.0,25.77,25.77,25.77
15840.0,25.45,25.45,25.45
15850.0,26.20,26.20,26.20
15860.0,25.82,25.82,25.82
15870.0,25.49,25.49,25.49
15880.0,25.05,25.05,25.05
15890.0,23.15,23.15,23.15
15900.0,24.15,24.15,24.15
15910.0,24.13,24.13,24.13
15920.0,25.29,25.29,25.29
15930.0,25.75,25.75,25.75
15940.0,25.64,25.64,25.64
15950.0,25.77,25.77,25.77
15960.0,24.45,24.45,24.45
15970.0,24.85,24.85,24.85
15980.0,25.63,25.63,25.63
15990.0,24.98,24.98,24.98
16000.0,25.26,25.26,25.26
16010.0,24.49,24.49,24.49
16020.0,24.86,24.86,24.86
16030.0,24.90,24.90,24.90
16040.0,25.00,25.00,25.00
16050.0,24.70,24.70,24.70
16060.0,24.75,24.75,24.75
16070.0,24.54,24.54,24.54
16080.0,25.00,25.00,25.00
16090.0,24.86,24.86,24.86
16100.0,23.31,23.31,23.31
16110.0,24.08,24.08,24.08
16120.0,24.13,24.13,24.13
16130.0,24.58,24.58,24.58
16140.0,24.35,24.35,24.35
16150.0,24.43,24.43,24.43
16160.0,23.25,23.25,23.25
16170.0,23.64,23.64,23.64
16180.0,24.42,24.42,24.42
16190.0,24.22,24.22,24.22
16200.0,23.41,23.41,23.41
16210.0,23.39,23.39,23.39
16220.0,23.70,23.70,23.70
16230.0,24.17,24.17,24.17
16240.0,24.24,24.24,24.24
16250.0,23.75,23.75,23.75
16260.0,23.96,23.96,23.96
16270.0,24.04,24.04,24.04
16280.0,24.15,24.15,24.15
16290.0,24.11,24.11,24.11
16300.0,23.66,23.66,23.66
16310.0,23.93,23.93,23.93
16320.0,23.88,23.88,23.88
16330.0,23.59,23.59,23.59
16340.0,23.28,23.28,23.28
16350.0,23.74,23.74,23.74
16360.0,23.68,23.68,23.68
16370.0,22.75,22.75,22.75
16380.0,22.71,22.71,22.71
16390.0,22.21,22.21,22.21
16400.0,22.57,22.57,22.57
16410.0,22.39,22.39,22.39
16420.0,22.40,22.40,22.40
16430.0,22.88,22.88,22.88
16440.0,22.57,22.57,22.57
16450.0,22.51,22.51,22.51
16460.0,22.90,22.90,22.90
16470.0,22.91,22.91,22.91
16480.0,22.90,22.90,22.90
16490.0,22.35,22.35,22.35
16500.0,22.84,22.84,22.84
16510.0,22.37,22.37,22.37
16520.0,22.80,22.80,22.80
16530.0,22.53,22.53,22.53
16540.0,22.65,22.65,22.65
16550.0,22.39,22.39,22.39
16560.0,22.61,22.61,22.61
16570.0,22.56,22.56,22.56
16580.0,22.53,22.53,22.53
16590.0,22.22,22.22,22.22
16600.0,22.41,22.41,22.41
16610.0,22.54,22.54,22.54
16620.0,22.42,22.42,22.42
16630.0,22.27,22.27,22.27
16640.0,22.25,22.25,22.25
16650.0,22.14,22.14,22.14
16660.0,21.85,21.85,21.85
16670.0,22.02,22.02,22.02
16680.0,21.62,21.62,21.62
16690.0,21.81,21.81,21.81
16700.0,22.21,22.21,22.21
16710.0,22.10,22.10,22.10
16720.0,21.21,21.21,21.21
16730.0,21.61,21.61,21.61
16740.0,21.91,21.91,21.91
16750.0,21.62,21.62,21.62
16760.0,21.32,21.32,21.32
16770.0,21.55,21.55,21.55
16780.0,21.59,21.59,21.59
16790.0,21.30,21.30,21.30
16800.0,20.64,20.64,20.64
16810.0,19.85,19.85,19.85
16820.0,20.34,20.34,20.34
16830.0,20.89,20.89,20.89
16840.0,21.20,21.20,21.20
16850.0,21.31,21.31,21.31
16860.0,21.03,21.03,21.03
16870.0,21.12,21.12,21.12
16880.0,21.08,21.08,21.08
16890.0,20.81,20.81,20.81
16900.0,20.85,20.85,20.85
16910.0,21.20,21.20,21.20
16920.0,21.21,21.21,21.21
16930.0,21.12,21.12,21.12
16940.0,21.07,21.07,21.07
16950.0,21.06,21.06,21.06
16960.0,20.96,20.96,20.96
16970.0,20.85,20.85,20.85
16980.0,20.88,20.88,20.88
16990.0,20.80,20.80,20.80
17000.0,20.54,20.54,20.54
17020.0,20.52,20.52,20.52
17050.0,20.43,20.43,20.43
17100.0,19.89,19.89,19.89
17150.0,20.19,20.19,20.19
17200.0,19.80,19.80,19.80
17250.0,19.69,19.69,19.69
17300.0,19.31,19.31,19.31
17350.0,18.20,18.20,18.20
17400.0,19.00,19.00,19.00
17450.0,18.62,18.62,18.62
17500.0,18.52,18.52,18.52
17550.0,18.51,18.51,18.51
17600.0,18.24,18.24,18.24
17650.0,18.14,18.14,18.14
17700.0,17.97,17.97,17.97
17750.0,17.60,17.60,17.60
17800.0,17.55,17.55,17.55
17850.0,17.41,17.41,17.41
17900.0,17.37,17.37,17.37
17950.0,17.10,17.10,17.10
18000.0,16.80,16.80,16.80
18050.0,16.88,16.88,16.88
18100.0,16.86,16.86,16.86
18150.0,15.50,15.50,15.50
18200.0,16.00,16.00,16.00
18250.0,16.26,16.26,16.26
18300.0,15.92,15.92,15.92
18350.0,15.76,15.76,15.76
18400.0,15.55,15.55,15.55
18450.0,15.29,15.29,15.29
18500.0,15.34,15.34,15.34
18550.0,15.13,15.13,15.13
18600.0,14.93,14.93,14.93
18650.0,14.71,14.71,14.71
18700.0,14.57,14.57,14.57
18750.0,13.23,13.23,13.23
18800.0,14.67,14.67,14.67
18850.0,14.57,14.57,14.57
18900.0,14.04,14.04,14.04
18950.0,13.84,13.84,13.84
19000.0,14.04,14.04,14.04
19050.0,13.90,13.90,13.90
19100.0,13.65,13.65,13.65
19150.0,13.61,13.61,13.61
19200.0,13.46,13.46,13.46
19250.0,13.45,13.45,13.45
19300.0,13.15,13.15,13.15
19350.0,13.24,13.24,13.24
19400.0,12.95,12.95,12.95
19450.0,11.95,11.95,11.95
19500.0,12.63,12.63,12.63
19550.0,12.83,12.83,12.83
19600.0,12.61,12.61,12.61
19650.0,12.29,12.29,12.29
19700.0,12.38,12.38,12.38
19750.0,12.15,12.15,12.15
19800.0,11.97,11.97,11.97
19850.0,11.90,11.90,11.90
19900.0,11.98,11.98,11.98
19950.0,11.68,11.68,11.68
20000.0,11.67,11.67,11.67
20050.0,11.50,11.50,11.50
20100.0,11.51,11.51,11.51
20150.0,11.40,11.40,11.40
20200.0,11.19,11.19,11.19
20250.0,11.18,11.18,11.18
20300.0,10.97,10.97,10.97
20350.0,10.92,10.92,10.92
20400.0,10.72,10.72,10.72
20450.0,10.76,10.76,10.76
20500.0,10.59,10.59,10.59
20550.0,10.47,10.47,10.47
20600.0,10.32,10.32,10.32
20650.0,10.18,10.18,10.18
20700.0,10.10,10.10,10.10
20750.0,10.10,10.10,10.10
20800.0,9.93,9.93,9.93
20850.0,9.83,9.83,9.83
20900.0,9.75,9.75,9.75
20950.0,9.60,9.60,9.60
21000.0,9.62,9.62,9.62
21050.0,9.58,9.58,9.58
21100.0,9.46,9.46,9.46
21150.0,9.39,9.39,9.39
21200.0,9.31,9.31,9.31
21250.0,9.22,9.22,9.22
21300.0,9.24,9.24,9.24
21350.0,9.11,9.11,9.11
21400.0,9.11,9.11,9.11
21450.0,8.99,8.99,8.99
21500.0,8.97,8.97,8.97
21550.0,8.89,8.89,8.89
21600.0,8.79,8.79,8.79
21650.0,8.20,8.20,8.20
21700.0,8.54,8.54,8.54
21750.0,8.58,8.58,8.58
21800.0,8.46,8.46,8.46
21850.0,8.47,8.47,8.47
