Wavelength,Flux,BestFit,SkyFlux
4585.640,82.442,78.468,13.675
4586.696,83.710,79.262,13.693
4587.753,83.583,78.943,13.673
4588.809,79.425,79.476,15.216
4589.866,81.084,79.314,16.254
4590.923,82.334,79.164,15.359
4591.980,83.083,79.385,14.255
4593.038,80.174,79.480,13.806
4594.095,83.064,79.696,14.178
4595.153,81.463,80.669,14.329
4596.211,81.836,80.491,14.266
4597.270,84.195,79.338,13.530
4598.329,83.347,78.977,13.734
4599.387,82.121,79.827,14.495
4600.447,82.392,79.174,14.327
4601.506,82.480,79.214,13.655
4602.566,82.000,78.673,13.810
4603.626,83.950,79.379,13.783
4604.686,82.886,79.844,13.968
4605.746,79.646,78.316,14.479
4606.807,82.283,79.373,14.150
4607.868,83.606,79.844,13.643
4608.929,83.589,80.326,14.438
4609.990,80.778,80.049,15.178
4611.052,83.894,79.833,15.074
4612.114,78.316,80.428,15.178
4613.176,82.199,79.255,14.504
4614.238,82.436,79.260,13.699
4615.301,83.861,79.214,14.013
4616.364,82.203,78.964,13.738
4617.427,80.061,78.879,14.293
4618.490,78.683,78.904,14.902
4619.553,79.818,78.696,13.993
4620.617,81.278,79.488,14.403
4621.681,81.432,79.290,15.009
4622.746,81.434,78.587,14.192
4623.810,82.132,78.175,13.903
4624.875,81.882,78.033,14.453
4625.940,79.165,78.007,15.058
4627.005,77.773,78.634,14.415
4628.071,79.098,78.184,15.016
4629.137,77.197,78.208,15.466
4630.203,79.697,78.794,14.141
4631.269,82.509,78.522,13.580
4632.335,78.237,78.106,14.403
4633.402,80.202,78.382,14.354
4634.469,82.132,78.302,14.098
4635.536,78.077,78.264,13.587
4636.604,77.904,78.479,13.573
4637.672,79.532,78.498,13.994
4638.740,81.637,78.101,13.671
4639.808,79.041,77.380,14.066
4640.876,80.380,76.858,14.179
4641.945,79.667,77.898,13.979
4643.014,78.963,78.848,13.664
4644.083,80.002,77.904,13.548
4645.153,79.516,78.253,13.268
4646.222,78.856,77.353,13.343
4647.292,78.509,77.166,13.023
4648.363,78.154,77.148,12.524
4649.433,80.348,77.312,12.367
4650.504,80.572,78.042,12.267
4651.575,80.041,77.763,12.999
4652.646,79.365,78.456,13.476
4653.717,78.929,77.351,13.981
4654.789,76.963,76.832,14.453
4655.861,78.786,77.324,13.882
4656.933,77.752,76.827,13.732
4658.006,79.843,76.367,15.053
4659.078,79.824,77.022,14.965
4660.151,82.966,77.957,14.691
4661.224,79.808,77.868,15.203
4662.298,80.386,77.106,15.250
4663.371,78.696,77.089,15.504
4664.445,78.296,77.715,14.879
4665.519,80.396,77.012,14.409
4666.594,79.797,76.454,14.272
4667.668,78.313,75.940,13.436
4668.743,79.733,75.292,13.583
4669.818,80.444,75.610,14.320
4670.894,78.239,77.794,14.605
4671.970,78.255,76.130,15.282
4673.045,78.087,76.613,15.205
4674.122,76.319,76.851,15.155
4675.198,78.251,75.960,14.553
4676.275,77.577,76.538,14.568
4677.351,79.458,77.534,14.904
4678.429,77.993,77.349,15.245
4679.506,77.857,76.256,15.016
4680.584,78.775,76.412,13.689
4681.661,76.233,77.043,13.865
4682.740,77.281,75.922,14.676
4683.818,78.232,74.765,14.444
4684.896,79.042,74.124,14.037
4685.975,80.125,72.902,14.384
4687.054,78.396,73.269,14.277
4688.134,78.013,74.768,14.207
4689.213,78.414,75.148,14.352
4690.293,77.602,75.827,14.295
4691.373,79.401,74.906,14.256
4692.454,80.064,75.246,14.108
4693.534,76.213,76.159,14.224
4694.615,77.009,76.478,14.555
4695.696,77.628,76.372,13.773
4696.778,78.629,76.413,13.808
4697.859,76.851,76.392,14.312
4698.941,77.686,75.562,13.549
4700.023,73.115,75.123,13.057
4701.106,77.460,75.191,13.027
4702.188,77.202,74.933,12.649
4703.271,78.643,74.990,12.220
4704.354,79.291,74.348,12.471
4705.437,77.221,74.585,13.193
4706.521,77.835,74.748,13.767
4707.605,78.540,74.434,14.232
4708.689,78.449,74.468,13.430
4709.773,79.954,74.717,13.118
4710.858,79.197,74.772,13.508
4711.943,77.466,74.708,13.693
4713.028,77.899,74.060,13.849
4714.113,76.819,73.201,14.317
4715.199,75.922,73.011,14.085
4716.285,78.673,73.289,13.711
4717.371,78.873,74.470,13.568
4718.457,77.449,74.301,13.638
4719.544,78.107,73.719,14.151
4720.630,76.292,74.077,13.945
4721.718,77.564,74.600,13.905
4722.805,77.477,73.160,13.913
4723.892,76.986,74.445,13.499
4724.980,76.741,75.049,14.319
4726.068,74.374,74.261,14.698
4727.157,77.237,73.570,14.394
4728.245,79.139,73.758,14.044
4729.334,77.480,73.305,13.826
4730.423,77.021,73.828,14.047
4731.513,78.343,73.899,13.416
4732.602,76.212,73.871,12.970
4733.692,74.608,73.951,13.014
4734.782,75.735,73.664,14.188
4735.872,75.739,73.369,14.895
4736.963,76.390,73.301,13.593
4738.054,76.436,72.695,13.424
4739.145,75.887,73.167,14.672
4740.236,76.827,74.059,14.759
4741.328,76.713,73.529,14.657
4742.420,76.627,73.907,15.200
4743.512,77.098,73.987,14.861
4744.604,75.242,74.250,15.308
4745.697,74.719,74.410,15.228
4746.790,76.839,73.982,14.270
4747.883,75.515,73.688,14.057
4748.976,76.706,75.213,14.301
4750.070,75.005,73.807,14.285
4751.164,73.874,73.325,14.287
4752.258,73.995,73.465,14.280
4753.352,72.973,73.536,14.475
4754.447,76.259,74.031,14.219
4755.542,76.641,73.880,13.603
4756.637,74.577,73.048,13.364
4757.732,75.796,73.710,12.916
4758.828,76.471,72.896,13.117
4759.924,76.019,71.991,13.463
4761.020,76.948,74.306,13.935
4762.116,74.076,73.603,14.044
4763.213,72.035,72.023,13.947
4764.310,72.062,72.190,13.634
4765.407,73.950,72.474,13.181
4766.504,75.223,72.299,12.802
4767.602,74.459,72.888,12.732
4768.700,74.901,73.255,13.054
4769.798,74.088,73.036,13.625
4770.897,73.238,73.104,14.012
4771.995,74.749,73.551,13.616
4773.094,77.293,73.761,13.467
4774.193,75.108,73.176,13.242
4775.293,74.638,72.328,13.022
4776.392,76.659,72.652,13.202
4777.492,72.328,72.853,13.872
4778.593,73.664,72.238,15.333
4779.693,74.425,71.721,14.926
4780.794,76.193,72.274,14.304
4781.895,75.401,72.284,14.975
4782.996,74.135,71.339,14.454
4784.097,76.761,71.802,13.561
4785.199,73.427,72.173,12.882
4786.301,70.811,71.511,13.085
4787.403,73.592,71.203,13.347
4788.506,73.399,72.073,12.492
4789.608,75.008,72.389,12.605
4790.711,74.780,71.290,12.495
4791.815,74.909,70.837,12.836
4792.918,74.933,71.536,13.684
4794.022,71.871,71.823,13.770
4795.126,72.229,71.894,13.509
4796.230,75.198,72.611,13.003
4797.334,75.679,71.814,13.097
4798.439,74.544,71.109,13.530
4799.544,72.024,71.332,13.583
4800.650,71.323,71.344,13.842
4801.755,69.353,71.430,13.687
4802.861,71.011,71.214,13.235
4803.967,72.845,71.373,13.422
4805.073,70.360,71.212,13.711
4806.180,70.975,70.650,13.539
4807.286,72.660,70.604,13.226
4808.393,73.967,70.981,13.240
4809.501,72.719,70.701,12.784
4810.608,74.259,70.689,12.395
4811.716,70.297,70.896,12.825
4812.824,72.166,70.945,12.635
4813.933,71.730,70.870,12.235
4815.041,71.787,70.955,12.636
4816.150,70.133,70.708,13.211
4817.259,69.332,71.255,13.718
4818.368,70.952,70.851,13.670
4819.478,71.850,69.839,14.267
4820.588,70.169,70.257,14.432
4821.698,70.069,69.901,14.706
4822.808,69.616,69.538,14.239
4823.919,69.174,68.916,13.678
4825.030,68.382,68.911,13.989
4826.141,68.137,69.592,13.835
4827.252,67.596,69.697,13.901
4828.364,66.747,68.735,14.261
4829.476,67.869,68.690,14.290
4830.588,67.112,68.262,13.804
4831.700,67.385,68.629,13.507
4832.813,67.397,69.094,13.386
4833.926,65.600,67.744,13.618
4835.039,66.785,67.544,14.535
4836.153,65.708,67.260,14.231
4837.266,66.397,66.586,14.498
4838.380,64.847,65.966,14.131
4839.494,65.536,65.400,13.758
4840.609,65.118,64.740,13.422
4841.724,63.597,64.804,12.696
4842.839,61.863,64.044,13.150
4843.954,63.230,63.387,13.093
4845.069,59.655,62.737,12.894
4846.185,61.144,61.747,13.543
4847.301,57.593,60.600,14.091
4848.417,55.509,59.527,14.031
4849.534,56.609,57.685,13.023
4850.651,55.592,56.099,12.682
4851.768,49.989,54.596,12.714
4852.885,50.244,52.447,12.959
4854.003,48.319,49.594,12.750
4855.120,44.010,47.065,12.577
4856.238,42.101,44.038,11.799
4857.357,38.673,40.328,11.140
4858.475,35.034,36.373,10.830
4859.594,29.098,31.463,10.767
4860.713,23.092,25.233,10.599
4861.833,22.611,21.931,9.543
4862.952,27.120,24.835,9.300
4864.072,31.604,29.933,10.320
4865.192,33.529,35.568,11.011
4866.313,37.719,40.535,11.774
4867.433,41.498,43.663,11.852
4868.554,43.899,46.870,12.849
4869.675,46.111,48.737,13.016
4870.797,48.892,51.370,12.390
4871.918,50.205,53.000,11.649
4873.040,52.658,53.892,10.730
4874.162,54.818,56.484,10.868
4875.285,56.868,57.845,11.630
4876.408,57.307,58.978,11.941
4877.531,58.223,59.745,11.917
4878.654,61.630,60.426,12.039
4879.777,61.804,61.349,12.451
4880.901,61.653,62.190,13.188
4882.025,58.620,62.146,13.662
4883.149,61.429,63.129,12.938
4884.274,65.365,64.230,12.753
4885.399,65.546,64.192,12.624
4886.524,65.780,63.637,11.892
4887.649,65.210,64.300,11.938
4888.774,66.651,65.349,11.891
4889.900,65.168,64.314,11.489
4891.026,63.501,63.865,11.944
4892.153,67.178,64.660,11.819
4893.279,66.147,65.832,11.640
4894.406,67.644,66.657,12.060
4895.533,69.399,67.171,12.719
4896.661,67.862,66.918,13.551
4897.788,66.887,66.762,13.648
4898.916,66.758,66.875,12.871
4900.044,68.002,66.915,12.550
4901.173,67.858,66.728,12.891
4902.301,67.013,66.727,13.390
4903.430,68.326,66.272,12.869
4904.559,68.614,66.050,12.213
4905.689,68.450,66.554,12.609
4906.819,66.648,67.259,13.514
4907.949,66.438,67.222,13.641
4909.079,69.156,66.784,13.274
4910.209,65.483,65.814,12.762
4911.340,69.527,64.552,12.209
4912.471,69.861,65.262,12.284
4913.602,66.159,66.609,12.656
4914.734,69.787,65.627,12.955
4915.866,68.154,67.066,13.405
4916.998,68.147,66.052,13.569
4918.130,67.829,64.957,12.907
4919.263,67.529,63.998,11.935
4920.395,65.723,62.804,11.633
4921.528,66.064,62.405,11.290
4922.662,66.270,63.416,11.274
4923.795,65.079,62.795,12.268
4924.929,67.517,63.227,12.554
4926.063,67.180,64.796,12.979
4927.198,67.967,65.935,12.827
4928.332,65.972,65.955,13.246
4929.467,67.769,66.084,13.364
4930.603,68.910,66.289,13.140
4931.738,64.463,65.949,13.849
4932.874,68.238,65.485,13.713
4934.010,68.619,65.250,12.672
4935.146,66.295,65.016,12.476
4936.282,67.953,64.840,12.303
4937.419,68.726,65.066,12.566
4938.556,68.367,64.705,12.151
4939.693,68.380,64.506,11.836
4940.831,68.417,65.157,11.679
4941.969,69.060,65.967,11.886
4943.107,66.758,65.859,13.490
4944.245,64.884,65.520,14.411
4945.384,66.733,65.818,13.681
4946.523,67.708,65.749,12.638
4947.662,66.968,65.425,11.903
4948.801,66.513,66.071,11.497
4949.941,67.489,65.969,11.993
4951.081,67.686,65.811,11.971
4952.221,66.936,66.223,13.819
4953.361,67.003,66.088,13.577
4954.502,66.461,65.622,13.593
4955.643,67.732,65.915,13.900
4956.784,66.419,64.408,13.410
4957.926,66.611,63.432,11.911
4959.067,67.886,63.200,10.896
4960.209,67.138,64.466,10.270
4961.352,68.161,66.119,11.634
4962.494,67.230,65.855,12.704
4963.637,68.977,65.632,13.716
4964.780,67.501,65.166,13.578
4965.923,67.153,64.419,13.876
4967.067,68.357,64.448,13.863
4968.211,67.357,65.177,13.326
4969.355,66.128,65.156,12.992
4970.499,66.547,64.643,13.999
4971.644,67.924,65.091,14.183
4972.789,67.580,64.959,14.147
4973.934,66.045,64.977,14.276
4975.079,67.875,65.380,13.947
4976.225,65.089,65.075,14.671
4977.371,66.328,65.214,15.720
4978.517,64.402,64.656,15.971
4979.664,65.370,64.424,15.831
4980.810,65.514,64.519,15.945
4981.957,67.015,63.850,16.342
4983.105,69.674,62.281,16.216
4984.252,65.810,62.759,16.668
4985.400,66.469,62.720,16.322
4986.548,66.415,63.406,15.953
4987.696,66.744,64.032,16.184
4988.845,65.799,63.799,16.747
4989.994,64.294,63.559,16.199
4991.143,66.908,63.935,14.580
4992.292,66.411,64.537,14.407
4993.442,63.799,64.374,14.661
4994.592,64.984,64.165,14.603
4995.742,65.437,64.595,14.167
4996.892,63.801,65.018,14.259
4998.043,64.274,64.448,14.045
4999.194,64.935,64.219,13.160
5000.345,66.644,63.957,12.666
5001.497,65.624,63.159,12.237
5002.649,63.984,62.316,12.133
5003.801,63.343,62.421,12.397
5004.953,64.384,62.830,12.087
5006.106,63.772,62.477,11.807
5007.258,63.592,61.701,11.496
5008.411,65.461,61.743,11.344
5009.565,65.127,62.787,11.891
5010.718,64.563,63.460,12.740
5011.872,64.608,62.921,12.130
5013.026,64.088,62.047,11.225
5014.181,64.315,62.652,11.193
5015.336,62.973,62.312,11.023
5016.491,61.950,61.029,11.443
5017.646,62.788,61.993,11.613
5018.801,62.045,61.956,11.039
5019.957,65.307,62.222,11.110
5021.113,63.563,63.549,11.763
5022.269,61.557,64.132,11.874
5023.426,64.962,63.303,11.223
5024.583,64.287,63.006,11.354
5025.740,64.087,63.984,11.019
5026.897,65.746,63.421,11.289
5028.055,64.511,62.849,11.557
5029.213,63.606,63.585,11.128
5030.371,63.626,64.295,12.054
5031.529,62.721,63.138,12.124
5032.688,64.096,63.534,11.979
5033.847,63.450,64.024,12.707
5035.006,62.606,63.150,12.929
5036.166,64.834,62.137,12.297
5037.325,63.120,62.116,11.771
5038.485,65.480,62.392,11.188
5039.646,63.384,62.159,11.191
5040.806,61.544,61.936,11.402
5041.967,61.647,61.578,10.594
5043.128,64.632,61.347,10.158
5044.289,62.911,61.713,10.934
5045.451,62.113,62.640,11.847
5046.613,62.639,63.002,12.017
5047.775,63.696,62.342,11.861
5048.938,63.582,61.934,11.756
5050.100,63.289,61.715,11.116
5051.263,64.152,61.469,10.973
5052.426,61.037,61.799,11.371
5053.590,64.346,62.795,11.194
5054.754,63.729,62.884,11.816
5055.918,63.720,62.925,12.117
5057.082,64.705,63.037,11.736
5058.247,61.836,62.945,11.929
5059.411,63.174,62.975,12.062
5060.577,61.889,63.694,12.592
5061.742,62.427,62.563,12.284
5062.908,65.877,62.817,12.455
5064.073,64.072,62.938,11.011
5065.240,64.429,61.811,11.200
5066.406,60.617,61.700,11.872
5067.573,63.559,61.603,11.840
5068.740,63.252,61.630,11.951
5069.907,64.373,61.495,12.023
5071.075,64.031,61.768,12.328
5072.242,63.857,62.117,11.993
5073.410,62.170,61.368,11.772
5074.579,61.449,61.101,11.810
5075.747,61.925,61.499,12.335
5076.916,60.669,60.864,12.332
5078.085,62.335,60.673,12.362
5079.255,62.262,60.871,12.442
5080.424,64.908,59.250,11.592
5081.594,62.978,59.617,11.430
5082.765,61.842,60.452,12.814
5083.935,59.694,60.545,13.894
5085.106,62.881,60.761,13.717
5086.277,63.179,61.517,13.671
5087.448,64.322,61.708,14.412
5088.620,61.191,61.436,14.950
5089.792,61.076,62.016,14.755
5090.964,61.162,62.533,13.804
5092.136,61.604,61.998,13.673
5093.309,61.601,61.283,12.566
5094.482,63.952,61.911,11.846
5095.655,62.868,61.372,12.039
5096.828,62.502,60.737,12.316
5098.002,61.145,60.244,12.381
5099.176,63.288,59.983,11.463
5100.350,60.504,59.886,11.542
5101.525,61.600,59.785,12.411
5102.700,63.159,60.086,12.601
5103.875,62.817,60.770,11.846
5105.050,62.704,60.218,11.493
5106.226,63.595,59.879,11.708
5107.402,62.166,60.191,11.615
5108.578,62.145,59.486,11.908
5109.754,62.379,60.399,11.618
5110.931,62.417,60.552,11.069
5112.108,63.198,60.398,11.113
5113.285,61.922,60.484,11.501
5114.463,60.935,60.773,11.773
5115.640,62.270,61.115,11.860
5116.818,63.194,61.673,12.615
5117.997,62.215,61.254,13.013
5119.175,61.197,61.820,13.191
5120.354,62.333,61.644,12.671
5121.533,63.583,60.006,12.292
5122.713,61.770,59.638,11.356
5123.892,59.722,59.796,11.196
5125.072,62.012,59.439,11.192
5126.253,62.064,58.900,11.033
5127.433,61.131,58.619,11.086
5128.614,62.198,58.985,11.299
5129.795,60.107,59.871,11.324
5130.976,61.576,59.610,10.725
5132.158,61.654,59.435,11.486
5133.340,61.928,59.827,11.678
5134.522,61.209,59.171,11.143
5135.704,62.191,58.079,11.022
5136.887,61.270,59.120,11.455
5138.070,59.551,58.221,11.099
5139.253,61.588,58.035,10.631
5140.437,60.584,58.425,10.486
5141.620,59.558,58.621,11.203
5142.804,58.849,58.343,11.116
5143.989,59.868,58.159,11.155
5145.173,61.550,59.163,11.132
5146.358,59.880,58.619,11.751
5147.543,59.434,58.293,11.671
5148.729,58.614,59.098,11.420
5149.914,58.338,59.771,12.087
5151.100,59.701,58.764,12.511
5152.286,59.660,58.145,12.633
5153.473,58.911,57.946,12.828
5154.660,59.579,57.878,13.032
5155.847,58.962,57.979,13.403
5157.034,58.114,58.414,14.261
5158.222,57.752,58.983,13.473
5159.410,59.954,58.780,12.741
5160.598,60.829,58.175,12.326
5161.786,58.823,58.585,11.836
5162.975,61.301,58.687,11.651
5164.164,60.399,58.129,11.061
5165.353,58.247,58.486,10.942
5166.542,59.022,56.736,10.363
5167.732,58.468,55.293,9.451
5168.922,57.133,55.108,8.468
5170.113,58.998,55.908,8.699
5171.303,57.361,56.554,9.572
5172.494,56.496,55.920,9.421
5173.685,56.688,55.394,8.506
5174.877,57.457,57.649,8.396
5176.068,59.200,59.845,9.923
5177.260,56.616,60.436,11.562
5178.453,60.602,60.043,11.715
5179.645,61.830,59.776,11.399
5180.838,58.001,59.209,11.271
5182.031,56.675,57.908,11.193
5183.224,56.218,55.680,9.959
5184.418,58.317,54.504,7.983
5185.612,58.213,55.791,7.916
5186.806,57.221,57.916,9.332
5188.000,58.776,58.012,10.542
5189.195,58.365,57.679,11.229
5190.390,59.110,57.704,11.710
5191.585,58.229,57.473,11.708
5192.781,56.720,56.674,11.115
5193.977,57.894,56.437,10.743
5195.173,57.246,57.804,10.966
5196.369,58.042,57.714,10.927
5197.566,58.453,57.219,11.285
5198.763,56.933,57.393,12.326
5199.960,57.427,58.055,13.130
5201.157,57.125,58.137,13.306
5202.355,58.256,57.000,12.956
5203.553,58.038,56.849,12.879
5204.752,57.586,56.942,12.457
5205.950,58.067,56.943,10.978
5207.149,56.956,56.807,9.979
5208.348,58.753,56.311,10.104
5209.547,58.993,56.434,10.431
5210.747,57.712,56.957,11.117
5211.947,60.171,57.483,11.417
5213.147,60.114,58.039,11.282
5214.348,59.626,58.401,11.546
5215.549,57.723,58.057,11.108
5216.750,58.078,57.832,10.845
5217.951,56.867,57.625,10.987
5219.153,56.913,57.764,11.361
5220.355,57.299,57.830,12.005
5221.557,58.648,57.653,12.097
5222.759,58.527,57.703,11.378
5223.962,56.356,57.130,11.529
5225.165,57.775,56.567,12.011
5226.368,57.889,55.459,11.930
5227.572,58.766,54.630,11.034
5228.776,58.924,54.919,9.885
5229.980,56.827,55.706,10.089
5231.184,58.275,56.309,11.471
5232.389,59.344,56.527,11.720
5233.594,55.988,55.661,11.605
5234.799,57.727,55.278,11.702
5236.004,54.542,56.134,11.643
5237.210,57.525,56.576,11.303
5238.416,56.603,57.435,11.435
5239.623,57.692,57.355,12.445
5240.829,57.403,57.662,12.930
5242.036,57.742,57.954,12.147
5243.243,57.803,57.475,11.531
5244.451,58.107,57.137,11.233
5245.658,55.098,57.777,11.104
5246.866,56.206,57.951,11.473
5248.075,57.736,57.418,11.233
5249.283,55.826,57.220,10.780
5250.492,60.037,57.395,11.096
5251.701,57.841,56.804,11.547
5252.910,56.519,57.511,11.395
5254.120,57.567,57.212,12.257
5255.330,59.680,56.780,11.826
5256.540,56.673,56.794,11.544
5257.751,56.494,57.310,12.466
5258.962,57.595,58.071,12.643
5260.173,55.707,57.156,12.718
5261.384,58.533,56.400,12.384
5262.596,57.445,56.167,11.320
5263.808,56.068,55.553,10.951
5265.020,56.492,54.514,10.127
5266.232,56.363,54.542,9.537
5267.445,55.380,55.329,9.578
5268.658,55.718,54.949,10.116
5269.871,55.101,54.603,10.014
5271.085,56.605,54.861,9.091
5272.299,57.930,55.425,9.183
5273.513,55.297,55.771,10.777
5274.727,54.783,54.910,11.144
5275.942,54.662,55.221,11.440
5277.157,55.843,55.680,11.896
5278.372,55.365,55.879,11.842
5279.588,57.017,56.258,11.299
5280.803,57.161,56.558,11.210
5282.019,55.335,55.305,12.642
5283.236,53.833,55.194,12.293
5284.453,58.376,55.986,10.329
5285.669,57.609,56.591,11.020
5286.887,58.388,56.843,11.472
5288.104,56.647,57.284,12.120
5289.322,57.915,56.644,12.420
5290.540,57.834,56.712,11.628
5291.758,56.335,56.772,11.581
5292.977,55.872,56.246,11.814
5294.196,54.637,55.764,11.694
5295.415,55.089,56.166,11.640
5296.634,56.049,55.779,11.508
5297.854,56.062,55.853,11.042
5299.074,54.917,55.516,11.037
5300.294,54.878,55.377,11.634
5301.515,54.877,55.725,11.566
5302.736,54.969,55.332,11.320
5303.957,54.763,56.049,11.365
5305.178,56.154,56.241,11.446
5306.400,56.643,55.788,11.294
5307.622,55.677,55.374,11.540
5308.844,56.340,55.480,11.699
5310.067,54.956,55.950,12.249
5311.290,54.696,56.375,12.100
5312.513,56.324,55.947,11.651
5313.736,54.992,56.014,12.493
5314.960,55.122,55.739,12.438
5316.184,53.906,54.530,11.743
5317.408,55.652,54.290,11.329
5318.633,55.075,54.789,10.933
5319.858,53.601,55.316,11.697
5321.083,55.672,55.133,11.520
5322.308,54.620,54.836,11.082
5323.534,55.480,54.813,11.700
5324.760,53.640,54.411,11.334
5325.986,54.413,54.750,10.666
5327.212,57.227,54.093,11.129
5328.439,54.888,52.618,10.849
5329.666,55.786,52.355,9.798
5330.893,54.331,53.713,10.274
5332.121,53.885,54.152,11.737
5333.349,53.824,54.230,11.848
5334.577,54.870,54.698,11.333
5335.806,55.057,54.784,11.697
5337.034,55.025,55.080,11.719
5338.263,55.931,55.517,11.098
5339.493,55.773,54.452,11.732
5340.722,54.403,54.363,11.979
5341.952,54.019,53.894,10.891
5343.182,55.199,54.121,10.979
5344.413,54.576,54.788,11.885
5345.644,55.341,54.797,12.071
5346.875,56.329,54.323,11.987
5348.106,53.673,54.842,11.219
5349.338,55.134,54.511,11.383
5350.569,54.018,54.313,12.179
5351.802,52.813,54.825,12.381
5353.034,54.626,55.289,11.557
5354.267,54.475,54.709,11.077
5355.500,53.813,54.140,11.685
5356.733,52.742,54.465,11.994
5357.967,54.982,54.645,12.114
5359.200,54.639,54.332,12.374
5360.435,52.516,54.059,11.832
5361.669,53.365,54.154,12.007
5362.904,54.697,53.770,11.565
5364.139,53.454,53.765,10.692
5365.374,52.726,53.611,10.720
5366.610,54.301,53.415,10.798
5367.845,52.097,53.482,10.862
5369.082,53.718,53.289,11.003
5370.318,54.411,52.462,10.666
5371.555,54.015,52.398,9.944
5372.792,54.096,52.492,9.811
5374.029,53.706,53.130,10.914
5375.266,53.502,54.197,11.660
5376.504,53.861,53.972,12.029
5377.742,54.041,53.994,11.802
5378.981,53.348,54.564,11.835
5380.220,51.350,54.251,11.366
5381.459,55.435,53.677,10.896
5382.698,53.862,53.692,10.957
5383.937,55.182,53.384,11.205
5385.177,53.173,53.594,11.484
5386.417,49.585,53.384,11.583
5387.658,53.199,53.702,11.779
5388.898,53.371,54.164,11.480
5390.139,53.547,53.561,10.914
5391.381,52.147,52.296,10.739
5392.622,53.239,53.240,11.431
5393.864,53.173,52.221,11.177
5395.106,54.834,52.424,10.771
5396.349,52.676,53.015,10.775
5397.591,53.126,51.803,10.377
5398.834,52.103,51.164,10.494
5400.078,53.010,52.274,10.457
5401.321,52.948,52.327,10.342
5402.565,54.301,52.131,10.522
5403.809,51.930,52.107,11.225
5405.054,51.510,51.640,10.265
5406.298,53.397,50.847,9.567
5407.543,52.157,51.992,10.183
5408.789,52.176,51.945,10.235
5410.034,52.963,51.689,10.296
5411.280,53.225,51.850,10.606
5412.526,51.894,52.165,10.538
5413.772,52.517,52.423,11.359
5415.019,51.360,51.414,12.745
5416.266,50.513,51.633,12.356
5417.513,52.065,52.046,12.526
5418.761,51.135,52.482,12.034
5420.009,52.447,53.011,11.470
5421.257,52.218,52.593,11.346
5422.505,51.677,52.799,11.495
5423.754,50.735,52.372,11.639
5425.003,50.404,51.871,11.510
5426.253,50.135,52.242,11.223
5427.502,49.679,52.925,11.802
5428.752,51.914,52.133,11.662
5430.002,52.891,51.826,10.883
5431.253,52.392,51.713,10.796
5432.503,51.664,52.282,10.936
5433.754,55.284,52.460,11.473
5435.006,50.626,51.715,11.892
5436.257,52.638,51.925,11.463
5437.509,51.169,52.281,10.916
5438.761,50.986,52.528,11.247
5440.014,50.503,52.712,12.064
5441.267,51.328,52.644,11.697
5442.520,51.659,52.396,12.095
5443.773,50.574,52.343,13.081
5445.027,50.721,51.304,13.015
5446.280,50.541,50.975,11.890
5447.535,51.670,51.248,11.004
5448.789,52.331,51.677,10.992
5450.044,52.924,52.086,11.463
5451.299,50.371,52.323,12.164
5452.554,52.201,52.032,12.489
5453.810,51.179,51.915,11.803
5455.066,51.273,51.339,11.821
5456.322,52.008,51.021,11.625
5457.579,51.184,51.635,11.140
5458.835,50.840,52.065,12.123
5460.092,50.024,52.669,17.283
5461.350,51.178,51.972,31.282
5462.608,51.183,50.982,40.513
5463.865,50.823,50.722,32.447
5465.124,49.846,50.977,20.384
5466.382,52.250,50.908,15.631
5467.641,52.263,51.655,13.355
5468.900,50.315,51.603,12.416
5470.160,50.389,51.577,12.841
5471.419,53.125,51.482,11.884
5472.679,52.098,50.920,11.929
5473.940,51.549,50.838,12.002
5475.200,51.318,50.963,12.301
5476.461,50.929,50.566,12.195
5477.722,51.598,50.375,11.186
5478.984,51.450,50.684,10.626
5480.245,51.062,51.025,11.584
5481.507,50.977,50.829,11.223
5482.770,49.345,50.361,11.956
5484.032,51.312,51.117,12.934
5485.295,49.340,51.427,13.255
5486.558,52.695,51.073,13.234
5487.822,49.697,50.884,12.214
5489.086,50.488,50.678,11.640
5490.350,50.900,50.901,11.327
5491.614,51.872,50.805,11.156
5492.879,49.363,51.374,11.703
5494.144,51.871,51.810,12.014
5495.409,49.474,51.273,11.302
5496.674,53.290,51.249,11.397
5497.940,51.578,50.946,11.578
5499.206,49.648,50.970,11.263
5500.473,51.889,50.817,11.502
5501.739,49.753,50.540,12.148
5503.006,48.721,50.722,11.783
5504.273,49.545,51.352,11.588
5505.541,49.816,51.283,11.872
5506.809,50.474,50.312,11.531
5508.077,51.076,50.247,11.324
5509.345,50.151,50.961,11.835
5510.614,49.588,51.159,11.586
5511.883,51.808,50.771,11.695
5513.152,51.530,50.135,11.246
5514.422,50.855,50.681,11.137
5515.692,51.153,50.601,12.028
5516.962,49.065,50.303,12.319
5518.233,50.440,50.973,11.999
5519.503,49.812,51.223,11.398
5520.774,50.900,50.960,11.997
5522.046,50.750,51.122,12.423
5523.317,50.938,51.218,12.615
5524.589,48.676,51.032,11.943
5525.862,49.772,50.699,11.539
5527.134,51.217,50.007,11.307
5528.407,49.916,49.005,11.675
5529.680,48.948,49.547,11.776
5530.953,49.854,49.728,10.976
5532.227,49.626,49.596,11.610
5533.501,49.854,50.084,11.415
5534.775,50.249,49.998,11.541
5536.050,50.571,50.077,11.666
5537.325,49.139,49.850,11.144
5538.600,52.000,49.649,11.054
5539.875,51.989,49.782,11.197
